memberID,holdtime,pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_2,brand_1,num_puzzles
member591,9.819854677802638,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member602,9.931120321225023,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member608,7.642929257609005,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member623,3.099076090416829,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member631,2.7861116816458216,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member633,20.094094630381147,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member664,71.12909012571339,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2
member5,56.93668307456529,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member11,22.807666519694436,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member17,10.79307347420617,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member40,2.527443039827141,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member42,19.983713768999223,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member45,3.8600249395701502,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member58,10.88952229526626,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member70,9.8009566445789,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member103,55.79164078444885,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member115,13.183596848986204,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member146,6.940485261878496,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member150,37.17918272583391,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member156,22.199104091802976,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member158,22.01118553808677,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member166,17.191065322481574,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member173,2.352883624025069,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member177,29.98073061386604,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member188,6.7676107801989005,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member201,40.71886990035853,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member203,77.76865097189238,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member213,20.07163172525904,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member233,27.03052864644776,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member249,38.16454047811096,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member250,13.161832700631583,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member258,2.9711438722258565,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member292,2.071618889254074,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member298,9.80989522402582,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member335,87.42227884692932,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member343,13.654624067130856,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member377,2.3871220584482984,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member393,6.002171987284826,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member402,7.012710622302963,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member414,4.833693822524548,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member442,23.98857002366853,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member453,49.5799180742005,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member468,1.2076467366505788,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member477,7.766504881899965,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member500,4.242552979925811,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member504,44.229538303514445,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member513,7.050438267829074,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member525,2.95678213028,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member547,21.94425276108309,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member551,8.79428169495102,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member555,6.533854714947164,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member557,0.8109527517929398,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member558,9.848315523501284,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member574,5.031676021392025,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member597,12.95320033561978,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member625,16.52665638351411,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member666,26.96759708133981,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,1,Artifact,Artifact,2
member5,68.00280171793841,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member25,23.934037704402986,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member45,6.920321628058565,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member69,28.002696562679965,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member90,3.294011432609722,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member98,6.217752227915949,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member110,2.124537346553808,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member117,8.207221573869965,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member145,43.92222220569816,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member161,10.062853488476332,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member166,37.17375275084991,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member176,4.19538440708875,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member230,25.144252279930495,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member238,67.94356317350666,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member265,10.08721422324426,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member266,7.803922677889607,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member279,6.029793837199988,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member292,6.144809002815104,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member299,28.16698175464237,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member309,9.097413901095337,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member332,87.13664045233811,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member344,7.863141973478125,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member383,20.646905835374767,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member414,8.072756674438738,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member422,1.2674119936441204,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member446,3.8800043875924537,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member483,4.918409469020313,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member493,15.53232354599875,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member495,3.262164453653866,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member510,28.846941255578045,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member512,4.8128370499668405,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member549,28.309806415528644,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member557,2.951591088309525,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member568,5.908448671197234,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member589,11.296981246745718,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member594,21.764651116804885,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member625,10.964091789191412,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member632,26.849580795121955,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member671,9.588267224850984,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member5,9.260145988941852,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member11,67.89283133287519,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member25,3.29712021609603,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member98,6.191290682130695,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member150,9.492303630937291,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member164,3.874597305140243,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member191,93.94618560543648,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member211,23.80561232292477,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member253,0.9472792048077084,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member295,3.919006159319121,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member318,4.838277327766759,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member322,11.736174577136644,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member324,2.9857172840951622,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member335,1.27942125461728,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member366,10.94437410106566,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member393,7.731236196010544,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member403,40.75202811047538,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member415,6.973118039945857,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member429,2.228414594342593,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member442,3.772960973587917,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member446,4.114604855645347,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member447,2.6397929852842825,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member485,29.980150853841007,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member493,1.0821276492614584,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member512,5.0304229981925,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member525,5.632134064906134,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member533,13.817137887995058,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member540,3.790414130320255,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member599,39.1129368998545,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member602,2.9098806648070137,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member628,0.951310160842581,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member5,46.76578019320591,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member88,13.597827115659609,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member89,14.981376136968612,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member91,7.760734076667569,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member161,3.141564887336273,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member173,5.007085280091713,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member250,27.91363956234287,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member263,115.70081662778954,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member264,21.117575571688704,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member278,60.36648573093715,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member338,17.69380722909471,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member361,17.473465436266007,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member366,4.909911776055162,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member390,22.75984620797618,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member402,12.828919753560715,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member417,19.86553293235338,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member418,29.981326238481216,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member447,58.853659460745256,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member471,78.15677820150351,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member481,26.216997134119573,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member513,3.918306408768137,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member557,1.989101933059468,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member581,0.1153255630723842,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member591,33.81150844916434,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member611,3.154316857317882,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member621,13.797195148251076,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member629,22.009701252800543,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member637,43.03554543357803,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member657,20.858226669270863,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member668,29.62083828859133,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member674,16.852212143250995,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,2,Ecru,Ecru,2
member5,36.706756848005696,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member21,17.93308837925454,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member40,8.175613027234862,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member49,0.8262681788527778,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member62,15.003335045614282,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member71,17.753964007131653,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member88,32.2521531161325,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member95,6.673362055321609,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member117,2.8397609131623147,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member130,8.812090554064248,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member139,48.8338136200388,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member167,10.121802158238228,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member173,57.12537551568221,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member189,9.08107975963111,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member203,5.227443277365845,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member227,3.241599585459259,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member258,22.050874248960245,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member261,1.067165806463808,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member267,7.68432538475029,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member274,6.030860496615312,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member279,2.832312200664398,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member294,28.18260390582564,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member318,11.916846344239364,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member324,1.7324251337119676,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member327,13.764582247466851,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member335,8.114921630378403,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member338,10.044869762318111,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member363,11.22196855563096,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member373,17.147904986578865,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member389,82.92563953868108,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member393,42.95152001657909,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member405,8.019492446795555,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member411,2.137160273181644,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member414,7.863178679323241,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member417,11.33156202245442,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
